IDTournament|Year|Duration|Timestamp|Draw|Indoor|Surface|TournamentPrize|IDPlayer|IDOpponent|Win|RoundNumber|TournamentStart|TournamentEnd|Scores|WinnerScores|LoserScores|TieBreakScores|Retirement|Aces|BreakPointsConverted|BreakPointsConvertedTotal|BreakPointsSaved|BreakPointsSavedTotal|DoubleFaults|FirstServe|FirstServePointsWon|FirstServePointsWonTotal|FirstServeReturnPointsWon|FirstServeReturnPointsWonTotal|FirstServeTotal|ReturnGamesPlayed|SecondServePointsWon|SecondServePointsWonTotal|SecondServeReturnPointsWon|SecondServeReturnPointsWonTotal|ServiceGamesPlayed|TotalPointsWon|TotalPointsWonTotal|TotalReturnPointsWon|TotalReturnPointsWonTotal|TotalServicePointsWon|TotalServicePointsWonTotal|p|r|t|y
27|2013|86|13683960005|64|0|Clay|€2646495|221|143|0|5|13.05.2013|19.05.2013|['4', '6']|['6', '7']|['4', '6']|['-1', '2']|0|5|1|3|4|6|4|44|29|44|14|50|73|11|16|29|4|16|11|63|139|18|66|45|73|F324|5|0416|2013
27|2013|78|13683960006|64|0|Clay|€2646495|179|263|1|6|13.05.2013|19.05.2013|['6', '6']|['6', '6']|['2', '4']|['-1', '-1']|0|0|3|4|1|1|0|35|27|35|12|30|45|9|10|10|8|18|9|57|93|20|48|37|45|N409|6|0416|2013
27|2013|78|13683960006|64|0|Clay|€2646495|263|179|0|6|13.05.2013|19.05.2013|['2', '4']|['6', '6']|['2', '4']|['-1', '-1']|0|5|0|1|1|4|0|30|18|30|8|35|48|9|10|18|0|10|9|36|93|8|45|28|48|N409|6|0416|2013
27|2013|88|13683960006|64|0|Clay|€2646495|143|210|1|6|13.05.2013|19.05.2013|['7', '6']|['7', '6']|['6', '4']|['5', '-1']|0|1|2|6|5|6|3|44|34|44|8|33|74|11|15|30|21|41|11|78|148|29|74|49|74|F324|6|0416|2013
27|2013|88|13683960006|64|0|Clay|€2646495|210|143|0|6|13.05.2013|19.05.2013|['6', '4']|['7', '6']|['6', '4']|['5', '-1']|0|8|1|6|4|6|5|33|25|33|10|44|74|11|20|41|15|30|11|70|148|25|74|45|74|F324|6|0416|2013
27|2013|69|13683960007|64|0|Clay|€2646495|179|143|1|7|13.05.2013|19.05.2013|['6', '6']|['6', '6']|['1', '3']|['-1', '-1']|0|1|5|6|1|2|1|31|22|31|13|30|42|8|8|11|16|23|8|59|95|29|53|30|42|N409|7|0416|2013
27|2013|69|13683960007|64|0|Clay|€2646495|143|179|0|7|13.05.2013|19.05.2013|['1', '3']|['6', '6']|['1', '3']|['-1', '-1']|0|3|1|2|1|6|0|30|17|30|9|31|53|8|7|23|3|11|8|36|95|12|42|24|53|N409|7|0416|2013
28|2013|105|13690008003|32|0|Clay|€410200|71|21|1|3|20.05.2013|26.05.2013|['6', '4', '6']|['6', '4', '6']|['4', '6', '4']|['-1', '-1', '-1']|0|6|6|13|2|7|3|48|32|48|22|62|81|15|17|33|20|32|15|91|175|42|94|49|81|PC11|3|6710|2013
28|2013|105|13690008003|32|0|Clay|€410200|21|71|0|3|20.05.2013|26.05.2013|['4', '6', '4']|['6', '4', '6']|['4', '6', '4']|['-1', '-1', '-1']|0|4|5|7|7|13|3|62|40|62|16|48|94|15|12|32|16|33|15|84|175|32|81|52|94|PC11|3|6710|2013
28|2013|107|13690008003|32|0|Clay|€410200|94|3|1|3|20.05.2013|26.05.2013|['5', '6', '6']|['5', '6', '6']|['7', '0', '2']|['-1', '-1', '-1']|0|11|6|9|13|15|2|58|42|58|22|55|98|13|18|40|17|28|13|99|181|39|83|60|98|Z189|3|6710|2013
28|2013|107|13690008003|32|0|Clay|€410200|3|94|0|3|20.05.2013|26.05.2013|['7', '0', '2']|['5', '6', '6']|['7', '0', '2']|['-1', '-1', '-1']|0|2|2|15|3|9|4|55|33|55|16|58|83|13|11|28|22|40|13|82|181|38|98|44|83|Z189|3|6710|2013
28|2013|114|13690008003|32|0|Clay|€410200|195|115|1|3|20.05.2013|26.05.2013|['3', '6', '6']|['3', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|7|5|8|1|5|3|45|33|45|24|60|81|14|16|36|16|31|14|89|172|40|91|49|81|T840|3|6710|2013
28|2013|114|13690008003|32|0|Clay|€410200|115|195|0|3|20.05.2013|26.05.2013|['6', '3', '4']|['3', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|0|4|5|3|8|2|60|36|60|12|45|91|14|15|31|20|36|14|83|172|32|81|51|91|T840|3|6710|2013
28|2013|65|13690008003|32|0|Clay|€410200|58|176|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['4', '0']|['-1', '-1']|0|2|6|7|5|7|2|39|29|39|17|29|57|8|6|18|11|17|8|63|103|28|46|35|57|G602|3|6710|2013
28|2013|65|13690008003|32|0|Clay|€410200|176|58|0|3|20.05.2013|26.05.2013|['4', '0']|['6', '6']|['4', '0']|['-1', '-1']|0|0|2|7|1|7|1|29|12|29|10|39|46|8|6|17|12|18|8|40|103|22|57|18|46|G602|3|6710|2013
28|2013|66|13690008003|32|0|Clay|€410200|152|174|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['3', '2']|['-1', '-1']|0|5|3|4|0|0|1|33|27|33|11|29|50|8|11|17|15|24|9|64|103|26|53|38|50|K839|3|6710|2013
28|2013|66|13690008003|32|0|Clay|€410200|174|152|0|3|20.05.2013|26.05.2013|['3', '2']|['6', '6']|['3', '2']|['-1', '-1']|0|4|0|0|1|4|2|29|18|29|6|33|53|9|9|24|6|17|8|39|103|12|50|27|53|K839|3|6710|2013
28|2013|120|13690008003|32|0|Clay|€410200|206|250|1|3|20.05.2013|26.05.2013|['3', '6', '6']|['3', '6', '6']|['6', '4', '3']|['-1', '-1', '-1']|0|11|4|8|7|10|2|67|46|67|27|72|100|14|15|33|8|17|14|96|189|35|89|61|100|BH09|3|6710|2013
28|2013|120|13690008003|32|0|Clay|€410200|250|206|0|3|20.05.2013|26.05.2013|['6', '4', '3']|['3', '6', '6']|['6', '4', '3']|['-1', '-1', '-1']|0|3|3|10|4|8|2|72|45|72|21|67|89|14|9|17|18|33|14|93|189|39|100|54|89|BH09|3|6710|2013
28|2013|68|13690008003|32|0|Clay|€410200|50|116|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['4', '3']|['-1', '-1']|0|3|3|6|6|6|0|41|32|41|13|44|57|10|9|16|15|24|9|69|125|28|68|41|57|BC72|3|6710|2013
28|2013|68|13690008003|32|0|Clay|€410200|116|50|0|3|20.05.2013|26.05.2013|['4', '3']|['6', '6']|['4', '3']|['-1', '-1']|0|6|0|6|3|6|2|44|31|44|9|41|68|9|9|24|7|16|10|56|125|16|57|40|68|BC72|3|6710|2013
28|2013|59|13690008003|32|0|Clay|€410200|84|150|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '2']|['-1', '-1']|0|2|4|8|6|6|1|31|23|31|9|29|51|8|13|20|13|17|8|58|97|22|46|36|51|H571|3|6710|2013
28|2013|59|13690008003|32|0|Clay|€410200|150|84|0|3|20.05.2013|26.05.2013|['2', '2']|['6', '6']|['2', '2']|['-1', '-1']|0|2|0|6|4|8|0|29|20|29|8|31|46|8|4|17|7|20|8|39|97|15|51|24|46|H571|3|6710|2013
28|2013|57|13690008003|32|0|Clay|€410200|230|279|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '4']|['-1', '-1']|0|15|3|4|0|0|0|35|30|35|8|29|54|9|8|19|14|24|9|60|107|22|53|38|54|SF36|3|6710|2013
28|2013|57|13690008003|32|0|Clay|€410200|279|230|0|3|20.05.2013|26.05.2013|['2', '4']|['6', '6']|['2', '4']|['-1', '-1']|0|2|0|0|1|4|3|29|21|29|5|35|53|9|10|24|11|19|9|47|107|16|54|31|53|SF36|3|6710|2013
28|2013|76|13690008003|32|0|Clay|€410200|90|25|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['3', '1']|['-1', '-1']|0|1|5|9|3|4|0|43|28|43|15|32|59|8|8|16|18|28|8|69|119|33|60|36|59|N289|3|6710|2013
28|2013|76|13690008003|32|0|Clay|€410200|25|90|0|3|20.05.2013|26.05.2013|['3', '1']|['6', '6']|['3', '1']|['-1', '-1']|0|2|1|4|4|9|3|32|17|32|15|43|60|8|10|28|8|16|8|50|119|23|59|27|60|N289|3|6710|2013
28|2013|115|13690008003|32|0|Clay|€410200|226|62|1|3|20.05.2013|26.05.2013|['2', '6', '6']|['2', '6', '6']|['6', '4', '2']|['-1', '-1', '-1']|0|4|4|6|6|9|1|75|48|75|13|44|93|13|8|18|23|38|13|92|175|36|82|56|93|BD06|3|6710|2013
28|2013|115|13690008003|32|0|Clay|€410200|62|226|0|3|20.05.2013|26.05.2013|['6', '4', '2']|['2', '6', '6']|['6', '4', '2']|['-1', '-1', '-1']|0|6|3|9|2|6|7|44|31|44|27|75|82|13|15|38|10|18|13|83|175|37|93|46|82|BD06|3|6710|2013
28|2013|82|13690008003|32|0|Clay|€410200|248|155|1|3|20.05.2013|26.05.2013|['7', '6']|['7', '6']|['5', '4']|['-1', '-1']|0|8|3|4|1|2|1|45|36|45|17|42|66|11|11|21|7|21|11|71|129|24|63|47|66|D646|3|6710|2013
28|2013|82|13690008003|32|0|Clay|€410200|155|248|0|3|20.05.2013|26.05.2013|['5', '4']|['7', '6']|['5', '4']|['-1', '-1']|0|2|1|2|1|4|2|42|25|42|9|45|63|11|14|21|10|21|11|58|129|19|66|39|63|D646|3|6710|2013
28|2013|89|13690008004|32|0|Clay|€410200|71|182|1|4|20.05.2013|26.05.2013|['7', '6']|['7', '6']|['6', '1']|['1', '-1']|0|2|4|10|0|1|3|29|23|29|10|28|56|10|13|27|26|45|9|72|129|36|73|36|56|PC11|4|6710|2013
28|2013|89|13690008004|32|0|Clay|€410200|182|71|0|4|20.05.2013|26.05.2013|['6', '1']|['7', '6']|['6', '1']|['1', '-1']|0|3|1|1|6|10|1|28|18|28|6|29|73|9|19|45|14|27|10|57|129|20|56|37|73|PC11|4|6710|2013
28|2013|95|13690008004|32|0|Clay|€410200|195|94|1|4|20.05.2013|26.05.2013|['6', '7']|['6', '7']|['3', '6']|['-1', '3']|0|8|3|8|1|2|1|36|28|36|12|44|66|11|18|30|19|32|10|77|142|31|76|46|66|T840|4|6710|2013
28|2013|95|13690008004|32|0|Clay|€410200|94|195|0|4|20.05.2013|26.05.2013|['3', '6']|['6', '7']|['3', '6']|['-1', '3']|0|2|1|2|5|8|3|44|32|44|8|36|76|10|13|32|12|30|11|65|142|20|66|45|76|T840|4|6710|2013
28|2013|85|13690008004|32|0|Clay|€410200|26|58|1|4|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['4', '4']|['-1', '-1']|0|1|4|10|0|2|1|33|21|33|12|35|62|10|18|29|18|35|10|69|132|30|70|39|62|MA21|4|6710|2013
28|2013|85|13690008004|32|0|Clay|€410200|58|26|0|4|20.05.2013|26.05.2013|['4', '4']|['6', '6']|['4', '4']|['-1', '-1']|0|1|2|2|6|10|1|35|23|35|12|33|70|10|17|35|11|29|10|63|132|23|62|40|70|MA21|4|6710|2013
28|2013|63|13690008004|32|0|Clay|€410200|152|206|1|4|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['1', '4']|['-1', '-1']|0|1|3|7|0|0|0|30|27|30|12|27|45|8|9|15|7|18|9|55|90|19|45|36|45|K839|4|6710|2013
28|2013|63|13690008004|32|0|Clay|€410200|206|152|0|4|20.05.2013|26.05.2013|['1', '4']|['6', '6']|['1', '4']|['-1', '-1']|0|4|0|0|4|7|0|27|15|27|3|30|45|9|11|18|6|15|8|35|90|9|45|26|45|K839|4|6710|2013
28|2013|50|13690008004|32|0|Clay|€410200|84|50|1|4|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['1', '0']|['-1', '-1']|0|2|6|8|2|2|1|26|18|26|25|41|39|7|9|13|7|10|6|59|90|32|51|27|39|H571|4|6710|2013
28|2013|50|13690008004|32|0|Clay|€410200|50|84|0|4|20.05.2013|26.05.2013|['1', '0']|['6', '6']|['1', '0']|['-1', '-1']|0|4|0|2|2|8|0|41|16|41|8|26|51|6|3|10|4|13|7|31|90|12|39|19|51|H571|4|6710|2013
28|2013|90|13690008004|32|0|Clay|€410200|230|267|1|4|20.05.2013|26.05.2013|['3', '6', '6']|['3', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|13|2|5|3|4|3|43|39|43|11|46|83|14|19|40|15|39|14|84|168|26|85|58|83|SF36|4|6710|2013
28|2013|90|13690008004|32|0|Clay|€410200|267|230|0|4|20.05.2013|26.05.2013|['6', '3', '4']|['3', '6', '6']|['6', '3', '4']|['-1', '-1', '-1']|0|3|1|4|3|5|2|46|35|46|4|43|85|14|24|39|21|40|14|84|168|25|83|59|85|SF36|4|6710|2013
28|2013|153|13690008004|32|0|Clay|€410200|90|226|1|4|20.05.2013|26.05.2013|['6', '5', '6']|['6', '5', '6']|['4', '7', '3']|['-1', '-1', '-1']|0|2|6|14|8|13|2|81|47|81|43|93|113|15|16|32|13|26|16|119|232|56|119|63|113|N289|4|6710|2013
28|2013|153|13690008004|32|0|Clay|€410200|226|90|0|4|20.05.2013|26.05.2013|['4', '7', '3']|['6', '5', '6']|['4', '7', '3']|['-1', '-1', '-1']|0|0|5|13|8|14|0|93|50|93|34|81|119|16|13|26|16|32|15|113|232|50|113|63|119|N289|4|6710|2013
28|2013|119|13690008004|32|0|Clay|€410200|151|248|1|4|20.05.2013|26.05.2013|['3', '6', '7']|['3', '6', '7']|['6', '4', '5']|['-1', '-1', '-1']|0|2|4|6|7|11|0|62|42|62|15|52|98|15|20|36|18|34|16|95|184|33|86|62|98|H355|4|6710|2013
28|2013|119|13690008004|32|0|Clay|€410200|248|151|0|4|20.05.2013|26.05.2013|['6', '4', '5']|['3', '6', '7']|['6', '4', '5']|['-1', '-1', '-1']|0|6|4|11|2|6|6|52|37|52|20|62|86|16|16|34|16|36|15|89|184|36|98|53|86|H355|4|6710|2013
28|2013|105|13690008005|32|0|Clay|€410200|71|195|1|5|20.05.2013|26.05.2013|['7', '7']|['7', '7']|['6', '5']|['5', '-1']|0|2|6|14|5|10|3|47|30|47|21|50|77|12|13|30|22|36|12|86|163|43|86|43|77|PC11|5|6710|2013
28|2013|105|13690008005|32|0|Clay|€410200|195|71|0|5|20.05.2013|26.05.2013|['6', '5']|['7', '7']|['6', '5']|['5', '-1']|0|6|5|10|8|14|4|50|29|50|17|47|86|12|14|36|17|30|12|77|163|34|77|43|86|PC11|5|6710|2013
28|2013|71|13690008005|32|0|Clay|€410200|26|152|1|5|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['3', '4']|['-1', '-1']|0|3|5|6|1|3|2|33|23|33|17|35|52|10|10|19|10|18|9|60|105|27|53|33|52|MA21|5|6710|2013
28|2013|71|13690008005|32|0|Clay|€410200|152|26|0|5|20.05.2013|26.05.2013|['3', '4']|['6', '6']|['3', '4']|['-1', '-1']|0|2|2|3|1|6|0|35|18|35|10|33|53|9|8|18|9|19|10|45|105|19|52|26|53|MA21|5|6710|2013
28|2013|57|13690008005|32|0|Clay|€410200|230|84|1|5|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['3', '1']|['-1', '-1']|0|5|4|8|6|6|0|27|20|27|19|38|50|8|17|23|8|14|8|64|102|27|52|37|50|SF36|5|6710|2013
28|2013|57|13690008005|32|0|Clay|€410200|84|230|0|5|20.05.2013|26.05.2013|['3', '1']|['6', '6']|['3', '1']|['-1', '-1']|0|3|0|6|4|8|2|38|19|38|7|27|52|8|6|14|6|23|8|38|102|13|50|25|52|SF36|5|6710|2013
28|2013|117|13690008006|32|0|Clay|€410200|26|71|1|6|20.05.2013|26.05.2013|['6', '7']|['6', '7']|['4', '6']|['-1', '8']|0|8|3|8|8|10|1|61|45|61|13|43|90|11|14|29|20|40|11|92|173|33|83|59|90|MA21|6|6710|2013
28|2013|117|13690008006|32|0|Clay|€410200|71|26|0|6|20.05.2013|26.05.2013|['4', '6']|['6', '7']|['4', '6']|['-1', '8']|0|1|2|10|5|8|4|43|30|43|16|61|83|11|20|40|15|29|11|81|173|31|90|50|83|MA21|6|6710|2013
28|2013|111|13690008006|32|0|Clay|€410200|90|230|1|6|20.05.2013|26.05.2013|['7', '4', '6']|['7', '4', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|3|5|8|3|7|2|61|41|61|9|40|96|15|16|35|25|46|16|91|182|34|86|57|96|N289|6|6710|2013
28|2013|111|13690008006|32|0|Clay|€410200|230|90|0|6|20.05.2013|26.05.2013|['5', '6', '3']|['7', '4', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|5|4|7|3|8|1|40|31|40|20|61|86|16|21|46|19|35|15|91|182|39|96|52|86|N289|6|6710|2013
28|2013|71|13690008007|32|0|Clay|€410200|26|90|1|7|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['4', '3']|['-1', '-1']|0|4|4|4|2|3|0|30|22|30|16|38|50|10|14|20|9|19|9|61|107|25|57|36|50|MA21|7|6710|2013
28|2013|71|13690008007|32|0|Clay|€410200|90|26|0|7|20.05.2013|26.05.2013|['4', '3']|['6', '6']|['4', '3']|['-1', '-1']|0|2|1|3|0|4|1|38|22|38|8|30|57|9|10|19|6|20|10|46|107|14|50|32|57|MA21|7|6710|2013
29|2013|163|13690008003|32|0|Clay|€410200|275|88|1|3|20.05.2013|26.05.2013|['6', '5', '6']|['6', '5', '6']|['3', '7', '4']|['-1', '-1', '-1']|0|0|4|9|5|8|2|90|57|90|25|66|122|15|17|32|13|30|16|112|218|38|96|74|122|H528|3|6120|2013
29|2013|163|13690008003|32|0|Clay|€410200|88|275|0|3|20.05.2013|26.05.2013|['3', '7', '4']|['6', '5', '6']|['3', '7', '4']|['-1', '-1', '-1']|0|5|3|8|5|9|2|66|41|66|33|90|96|16|17|30|15|32|15|106|218|48|122|58|96|H528|3|6120|2013
29|2013|59|13690008003|32|0|Clay|€410200|256|162|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '1']|['-1', '-1']|0|2|5|6|0|0|0|23|23|23|14|30|30|8|5|7|11|15|7|53|75|25|45|28|30|B884|3|6120|2013
29|2013|59|13690008003|32|0|Clay|€410200|162|256|0|3|20.05.2013|26.05.2013|['2', '1']|['6', '6']|['2', '1']|['-1', '-1']|0|0|0|0|1|6|2|30|16|30|0|23|45|7|4|15|2|7|8|22|75|2|30|20|45|B884|3|6120|2013
29|2013|88|13690008003|32|0|Clay|€410200|109|59|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['4', '4']|['-1', '-1']|0|0|3|5|4|5|0|35|28|35|10|36|64|10|16|29|17|32|10|71|132|27|68|44|64|M850|3|6120|2013
29|2013|88|13690008003|32|0|Clay|€410200|59|109|0|3|20.05.2013|26.05.2013|['4', '4']|['6', '6']|['4', '4']|['-1', '-1']|0|4|1|5|2|5|3|36|26|36|7|35|68|10|15|32|13|29|10|61|132|20|64|41|68|M850|3|6120|2013
29|2013|61|13690008003|32|0|Clay|€410200|264|138|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '3']|['-1', '-1']|0|0|4|6|0|1|2|34|24|34|13|33|51|8|12|17|12|17|9|61|101|25|50|36|51|SC77|3|6120|2013
29|2013|61|13690008003|32|0|Clay|€410200|138|264|0|3|20.05.2013|26.05.2013|['2', '3']|['6', '6']|['2', '3']|['-1', '-1']|0|0|1|1|2|6|1|33|20|33|10|34|50|9|5|17|5|17|8|40|101|15|51|25|50|SC77|3|6120|2013
29|2013|41|13690008003|32|0|Clay|€410200|160|18|1|3|20.05.2013|26.05.2013|['7']|['7']|['5']|['-1']|1|5|2|3|1|2|0|21|17|21|5|18|31|6|5|10|12|21|6|39|70|17|39|22|31|R613|3|6120|2013
29|2013|41|13690008003|32|0|Clay|€410200|18|160|0|3|20.05.2013|26.05.2013|['5']|['7']|['5']|['-1']|1|3|1|2|1|3|1|18|13|18|4|21|39|6|9|21|5|10|6|31|70|9|31|22|39|R613|3|6120|2013
29|2013|54|13690008003|32|0|Clay|€410200|242|280|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '2']|['-1', '-1']|0|1|5|9|2|3|0|28|21|28|14|32|44|8|11|16|12|20|8|58|96|26|52|32|44|BE90|3|6120|2013
29|2013|54|13690008003|32|0|Clay|€410200|280|242|0|3|20.05.2013|26.05.2013|['2', '2']|['6', '6']|['2', '2']|['-1', '-1']|0|3|1|3|4|9|3|32|18|32|7|28|52|8|8|20|5|16|8|38|96|12|44|26|52|BE90|3|6120|2013
29|2013|93|13690008003|32|0|Clay|€410200|63|64|1|3|20.05.2013|26.05.2013|['1', '6', '6']|['1', '6', '6']|['6', '1', '2']|['-1', '-1', '-1']|0|3|5|11|2|5|0|42|32|42|25|56|73|11|10|31|11|22|11|78|151|36|78|42|73|F510|3|6120|2013
29|2013|93|13690008003|32|0|Clay|€410200|64|63|0|3|20.05.2013|26.05.2013|['6', '1', '2']|['1', '6', '6']|['6', '1', '2']|['-1', '-1', '-1']|0|2|3|5|6|11|1|56|31|56|10|42|78|11|11|22|21|31|11|73|151|31|73|42|78|F510|3|6120|2013
29|2013|117|13690008003|32|0|Clay|€410200|215|185|1|3|20.05.2013|26.05.2013|['4', '6', '6']|['4', '6', '6']|['6', '3', '3']|['-1', '-1', '-1']|0|6|4|9|6|8|5|56|43|56|28|68|88|14|15|32|18|36|14|104|192|46|104|58|88|MC65|3|6120|2013
29|2013|117|13690008003|32|0|Clay|€410200|185|215|0|3|20.05.2013|26.05.2013|['6', '3', '3']|['4', '6', '6']|['6', '3', '3']|['-1', '-1', '-1']|0|1|2|8|5|9|3|68|40|68|13|56|104|14|18|36|17|32|14|88|192|30|88|58|104|MC65|3|6120|2013
29|2013|61|13690008003|32|0|Clay|€410200|13|131|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['1', '4']|['-1', '-1']|0|4|6|6|2|4|0|31|22|31|15|32|48|9|9|17|18|25|8|64|105|33|57|31|48|H756|3|6120|2013
29|2013|61|13690008003|32|0|Clay|€410200|131|13|0|3|20.05.2013|26.05.2013|['1', '4']|['6', '6']|['1', '4']|['-1', '-1']|0|2|2|4|0|6|4|32|17|32|9|31|57|8|7|25|8|17|9|41|105|17|48|24|57|H756|3|6120|2013
29|2013|133|13690008003|32|0|Clay|€410200|249|12|1|3|20.05.2013|26.05.2013|['7', '1', '6']|['7', '1', '6']|['5', '6', '4']|['-1', '-1', '-1']|0|1|5|16|6|11|7|65|40|65|21|57|98|15|14|33|24|45|14|99|200|45|102|54|98|L575|3|6120|2013
29|2013|133|13690008003|32|0|Clay|€410200|12|249|0|3|20.05.2013|26.05.2013|['5', '6', '4']|['7', '1', '6']|['5', '6', '4']|['-1', '-1', '-1']|0|3|5|11|11|16|7|57|36|57|25|65|102|14|21|45|19|33|15|101|200|44|98|57|102|L575|3|6120|2013
29|2013|130|13690008003|32|0|Clay|€410200|83|227|1|3|20.05.2013|26.05.2013|['6', '4', '6']|['6', '4', '6']|['3', '6', '3']|['-1', '-1', '-1']|0|0|6|13|7|11|3|56|34|56|21|50|94|14|20|38|26|44|14|101|188|47|94|54|94|A596|3|6120|2013
29|2013|130|13690008003|32|0|Clay|€410200|227|83|0|3|20.05.2013|26.05.2013|['3', '6', '3']|['6', '4', '6']|['3', '6', '3']|['-1', '-1', '-1']|0|3|4|11|7|13|3|50|29|50|22|56|94|14|18|44|18|38|14|87|188|40|94|47|94|A596|3|6120|2013
29|2013|75|13690008003|32|0|Clay|€410200|262|214|1|3|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['3', '1']|['-1', '-1']|0|2|5|8|8|9|0|34|23|34|17|38|59|8|13|25|15|21|8|68|118|32|59|36|59|RA17|3|6120|2013
29|2013|75|13690008003|32|0|Clay|€410200|214|262|0|3|20.05.2013|26.05.2013|['3', '1']|['6', '6']|['3', '1']|['-1', '-1']|0|2|1|9|3|8|5|38|21|38|11|34|59|8|6|21|12|25|8|50|118|23|59|27|59|RA17|3|6120|2013
29|2013|108|13690008004|32|0|Clay|€410200|139|275|1|4|20.05.2013|26.05.2013|['7', '7']|['7', '7']|['5', '6']|['-1', '2']|0|3|2|12|6|7|3|47|37|47|22|64|82|12|19|35|14|27|12|92|173|36|91|56|82|M824|4|6120|2013
29|2013|108|13690008004|32|0|Clay|€410200|275|139|0|4|20.05.2013|26.05.2013|['5', '6']|['7', '7']|['5', '6']|['-1', '2']|0|1|1|7|10|12|0|64|42|64|10|47|91|12|13|27|16|35|12|81|173|26|82|55|91|M824|4|6120|2013
29|2013|133|13690008004|32|0|Clay|€410200|109|256|1|4|20.05.2013|26.05.2013|['7', '3', '6']|['7', '3', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|1|5|6|4|8|1|61|42|61|20|52|95|15|14|34|11|25|15|87|172|31|77|56|95|M850|4|6120|2013
29|2013|133|13690008004|32|0|Clay|€410200|256|109|0|4|20.05.2013|26.05.2013|['5', '6', '3']|['7', '3', '6']|['5', '6', '3']|['-1', '-1', '-1']|0|2|4|8|1|6|2|52|32|52|19|61|77|15|14|25|20|34|15|85|172|39|95|46|77|M850|4|6120|2013
29|2013|83|13690008004|32|0|Clay|€410200|97|264|1|4|20.05.2013|26.05.2013|['7', '6']|['7', '6']|['5', '3']|['-1', '-1']|0|4|3|9|6|7|1|42|30|42|19|50|76|10|20|34|10|19|11|79|145|29|69|50|76|Q927|4|6120|2013
29|2013|83|13690008004|32|0|Clay|€410200|264|97|0|4|20.05.2013|26.05.2013|['5', '3']|['7', '6']|['5', '3']|['-1', '-1']|0|4|1|7|6|9|1|50|31|50|12|42|69|11|9|19|14|34|10|66|145|26|76|40|69|Q927|4|6120|2013
29|2013|111|13690008004|32|0|Clay|€410200|160|242|1|4|20.05.2013|26.05.2013|['2', '6', '6']|['2', '6', '6']|['6', '4', '2']|['-1', '-1', '-1']|0|1|3|14|2|4|0|49|35|49|19|52|77|13|14|28|24|51|13|92|180|43|103|49|77|R613|4|6120|2013
29|2013|111|13690008004|32|0|Clay|€410200|242|160|0|4|20.05.2013|26.05.2013|['6', '4', '2']|['2', '6', '6']|['6', '4', '2']|['-1', '-1', '-1']|0|9|2|4|11|14|2|52|33|52|14|49|103|13|27|51|14|28|13|88|180|28|77|60|103|R613|4|6120|2013
29|2013|91|13690008004|32|0|Clay|€410200|215|63|1|4|20.05.2013|26.05.2013|['6', '7']|['6', '7']|['2', '6']|['-1', '5']|0|2|3|15|2|3|2|44|35|44|21|46|65|10|10|21|18|42|10|84|153|39|88|45|65|MC65|4|6120|2013
29|2013|91|13690008004|32|0|Clay|€410200|63|215|0|4|20.05.2013|26.05.2013|['2', '6']|['6', '7']|['2', '6']|['-1', '5']|0|0|1|3|12|15|2|46|25|46|9|44|88|10|24|42|11|21|10|69|153|20|65|49|88|MC65|4|6120|2013
29|2013|114|13690008004|32|0|Clay|€410200|13|33|1|4|20.05.2013|26.05.2013|['6', '1', '7']|['6', '1', '7']|['4', '6', '5']|['-1', '-1', '-1']|0|5|4|6|6|10|1|55|36|55|19|60|91|15|19|36|15|30|14|89|181|34|90|55|91|H756|4|6120|2013
29|2013|114|13690008004|32|0|Clay|€410200|33|13|0|4|20.05.2013|26.05.2013|['4', '6', '5']|['6', '1', '7']|['4', '6', '5']|['-1', '-1', '-1']|0|14|4|10|2|6|5|60|41|60|19|55|90|14|15|30|17|36|15|92|181|36|91|56|90|H756|4|6120|2013
29|2013|74|13690008004|32|0|Clay|€410200|83|249|1|4|20.05.2013|26.05.2013|['6', '6']|['6', '6']|['2', '0']|['-1', '-1']|0|0|5|9|7|7|1|30|21|30|16|31|49|7|14|19|13|21|7|64|101|29|52|35|49|A596|4|6120|2013
